comment_id,parent_id,depth,name,is_creator,content,created_at,url,raw
6451259,,0,Aida_Sfirley,no,The faster we support clean technologies the better. This project is a starting point for a better option to power our world.,2012-05-17T00:31:48Z,https://www.indiegogo.com//projects/project-polar-bear-helping-to-preserve-sensitive-arctic-environments#/,"{""authorID"": 441977, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 6451259, ""commentThreadID"": 1042714, ""createdAt"": ""2012-05-17T00:31:48Z"", ""editedAt"": ""2012-05-17T00:31:48Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""The faster we support clean technologies the better. This project is a starting point for a better option to power our world."", ""userComment"": null}"
6451258,,0,Ed_De Reyes,yes,"We've added a top perk - the ""Diamond"" level. You can own the very first RIPGU ever produced. It's destined to become a museum piece, and only 1 is available to the Diamond supporter.",2012-05-02T20:29:52Z,https://www.indiegogo.com//projects/project-polar-bear-helping-to-preserve-sensitive-arctic-environments#/,"{""authorID"": 569854, ""authorType"": 1, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 6451258, ""commentThreadID"": 1042714, ""createdAt"": ""2012-05-02T20:29:52Z"", ""editedAt"": ""2012-05-02T20:29:52Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""We've added a top perk - the \""Diamond\"" level. You can own the very first RIPGU ever produced. It's destined to become a museum piece, and only 1 is available to the Diamond supporter."", ""userComment"": null}"
6451257,,0,Ed_De Reyes,yes,Tom - I absolutely will. Thanks for your contribution - your name has been added immediately to our site!,2012-04-30T23:19:10Z,https://www.indiegogo.com//projects/project-polar-bear-helping-to-preserve-sensitive-arctic-environments#/,"{""authorID"": 569854, ""authorType"": 1, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 6451257, ""commentThreadID"": 1042714, ""createdAt"": ""2012-04-30T23:19:10Z"", ""editedAt"": ""2012-04-30T23:19:10Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Tom - I absolutely will. Thanks for your contribution - your name has been added immediately to our site!"", ""userComment"": null}"
6451256,,0,Thomas_Niebuhr,no,"This is a great concept!  I'd like to purchase one of the full production units, so put me on the list.",2012-04-30T21:45:33Z,https://www.indiegogo.com//projects/project-polar-bear-helping-to-preserve-sensitive-arctic-environments#/,"{""authorID"": 581521, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 6451256, ""commentThreadID"": 1042714, ""createdAt"": ""2012-04-30T21:45:33Z"", ""editedAt"": ""2012-04-30T21:45:33Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""This is a great concept!  I'd like to purchase one of the full production units, so put me on the list."", ""userComment"": null}"
